AETHALOMETER
Serial number = AE33-S07-00604
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/08/24 00:58:00 60 904173 761009 836392 939545 823130 875185 939313 816018 872816 901514 805985 850837 844903 851502 892407 657123 906147 913932 713375 912092 913632 3780 1212 4992 101325 21.11 100.0 29 41 0 0 10 10 00000 29 48 47 51 53 91 56 54 40 56 30 0 31 43 102 44 30 9 31 15 60 16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 00:59:00 60 904157 760915 836363 939524 823055 875166 939328 815969 872818 901565 805982 850868 844932 851492 892439 657152 906158 913974 713397 912078 913652 3780 1213 4993 101325 21.11 0.0 29 39 0 0 10 10 00000 29 78 39 84 64 -2 68 78 44 82 71 74 73 60 -6 62 56 -10 57 87 53 89 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:00:00 60 904169 760869 836347 939543 823033 875155 939344 815959 872823 901614 805994 850907 844926 851462 892428 657125 906103 913936 713397 912067 913657 3780 1213 4993 101325 21.11 96.5 29 41 0 0 10 10 00000 29 54 74 58 44 95 46 30 36 32 46 31 48 37 21 38 34 3 35 23 -32 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:01:00 60 904143 760791 836299 939501 822962 875113 939306 815891 872769 901565 805914 850837 844888 851406 892385 657132 906087 913922 713421 912077 913670 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 54 66 59 39 10 41 44 69 46 53 102 55 27 13 28 49 141 51 43 114 44 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:02:00 60 904193 760790 836326 939546 822962 875138 939343 815890 872793 901586 805917 850858 844957 851445 892439 657170 906129 913979 713417 912047 913663 3780 1213 4993 101325 21.11 0.0 29 38 0 0 10 10 00000 29 42 53 45 45 56 47 42 38 44 23 -5 24 47 86 49 20 -25 21 52 12 53 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:03:00 60 904124 760686 836246 939510 822891 875092 939323 815846 872768 901515 805832 850784 844877 851347 892348 657103 906013 913869 713371 911976 913609 3780 1212 4992 101325 21.11 81.2 29 41 0 0 10 10 00000 29 44 44 48 45 41 47 34 24 35 31 30 33 27 30 28 45 100 47 25 -32 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:04:00 60 904127 760660 836249 939508 822869 875088 939329 815824 872761 901605 805887 850863 844897 851359 892373 657101 906005 913871 713373 911968 913601 3780 1212 4992 101325 21.11 8.2 29 41 0 0 10 10 00000 29 28 -1 30 23 7 24 34 46 36 37 25 38 13 -18 13 10 -28 10 22 68 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:05:00 60 904152 760635 836251 939528 822854 875096 939330 815804 872761 901610 805871 850860 844908 851343 892368 657126 906022 913897 713419 912005 913646 3780 1213 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 29 44 58 48 37 35 39 26 3 28 30 33 31 42 76 43 34 52 34 45 89 46 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:06:00 60 904117 760573 836212 939491 822796 875050 939299 815750 872713 901605 805855 850852 844893 851311 892349 657076 905950 913834 713352 911918 913570 3780 1213 4993 101325 21.11 100.0 29 41 0 0 10 10 00000 29 31 18 34 29 38 31 34 71 36 17 14 17 26 14 27 6 -39 6 3 -63 3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:07:00 60 904108 760532 836187 939515 822792 875056 939291 815729 872711 901610 805841 850844 844885 851283 892335 657086 905935 913822 713373 911929 913587 3780 1213 4993 101325 21.11 0.0 29 40 0 0 10 10 00000 29 32 46 35 28 54 30 18 -20 19 27 55 28 31 25 32 55 154 57 33 64 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:08:00 60 904124 760519 836194 939523 822774 875060 939322 815724 872728 901595 805806 850831 844918 851300 892360 657119 905982 913878 713398 911954 913619 3780 1212 4992 101325 21.11 100.0 29 41 0 0 10 10 00000 29 26 21 28 28 11 30 40 44 42 31 -5 33 25 45 26 -3 -60 -3 14 0 15 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:09:00 60 904143 760496 836196 939485 822721 875022 939314 815696 872702 901644 805830 850865 844899 851277 892341 657098 905944 913853 713374 911911 913580 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 38 43 41 22 9 24 27 68 28 29 53 30 6 -5 6 17 -25 18 25 53 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:10:00 60 904138 760475 836191 939523 822729 875046 939314 815686 872699 901638 805813 850860 844913 851261 892348 657096 905925 913838 713385 911909 913595 3780 1212 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 29 16 1 18 29 38 30 13 11 13 17 -3 18 46 36 48 31 73 32 33 -6 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:11:00 60 904115 760401 836159 939490 822671 875020 939328 815659 872707 901667 805797 850874 844916 851237 892339 657121 905942 913882 713385 911893 913596 3780 1213 4993 101325 21.11 2.7 29 41 0 0 10 10 00000 29 53 29 57 33 -16 35 50 18 52 61 57 63 42 56 43 34 -55 34 33 -6 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:12:00 60 904107 760355 836136 939464 822618 874979 939284 815608 872665 901638 805752 850838 844891 851186 892306 657077 905861 913801 713366 911853 913564 3780 1212 4992 101325 21.11 8.6 29 41 0 0 10 10 00000 29 38 43 41 34 56 36 16 4 17 28 37 29 40 30 41 39 118 40 32 49 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:13:00 60 904068 760295 836091 939471 822600 874975 939281 815583 872654 901608 805710 850807 844858 851149 892271 657054 905810 913760 713354 911823 913539 3780 1213 4993 101325 21.11 0.0 29 40 0 0 10 10 00000 29 26 24 28 27 35 29 28 30 30 22 12 23 6 1 6 37 54 38 30 62 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:14:00 60 904136 760334 836157 939504 822609 875004 939320 815602 872682 901704 805792 850894 844929 851205 892339 657137 905901 913872 713424 911913 913627 3780 1212 4992 101325 21.11 0.0 29 41 0 0 10 10 00000 29 18 -9 19 23 6 24 19 30 20 6 15 6 24 32 25 45 20 46 -1 11 -1 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:15:00 60 904112 760292 836122 939495 822584 874979 939303 815561 872664 901660 805738 850856 844903 851166 892307 657090 905835 913809 713372 911832 913563 3780 1211 4991 101325 21.11 0.0 29 41 0 0 10 10 00000 29 21 35 23 19 55 20 33 8 35 21 -15 22 20 21 20 2 -14 2 30 -17 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:16:00 60 904113 760261 836120 939500 822564 874990 939307 815552 872662 901683 805743 850876 844901 851149 892307 657109 905852 913832 713374 911820 913565 3780 1214 4994 101325 21.11 0.0 29 38 0 0 10 10 00000 29 31 8 33 28 -21 29 16 21 17 23 7 24 23 -10 24 18 20 18 30 4 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:17:00 60 904136 760239 836110 939487 822530 874966 939332 815545 872669 901750 805761 850921 844928 851159 892328 657124 905861 913843 713415 911861 913608 3780 1212 4992 101325 21.11 11.9 29 41 0 0 10 10 00000 29 40 86 43 26 40 27 36 60 38 61 78 63 26 34 27 23 59 23 24 61 24 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:18:00 60 904050 760159 836046 939450 822479 874934 939273 815472 872618 901685 805683 850849 844870 851087 892271 657074 905773 913762 713351 911781 913535 3780 1212 4992 101325 21.11 0.0 29 41 0 0 10 10 00000 29 7 -43 8 21 -8 22 28 -14 29 29 46 30 21 -19 22 37 68 38 -4 -58 -4 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:19:00 60 904178 760244 836160 939495 822494 874975 939338 815510 872663 901786 805761 850937 844963 851163 892364 657160 905896 913895 713418 911850 913614 3780 1213 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 29 22 12 24 28 3 29 23 57 24 18 31 19 27 24 28 -9 -80 -9 34 44 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:20:00 60 904095 760130 836070 939461 822434 874928 939303 815449 872625 901728 805695 850879 844902 851075 892286 657101 905795 913811 713367 911770 913553 3780 1212 4992 101325 21.11 15.1 29 41 0 0 10 10 00000 29 43 36 46 34 51 36 39 20 41 21 14 21 41 62 42 38 12 39 31 -28 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:21:00 60 904054 760078 836018 939455 822399 874914 939296 815430 872603 901686 805638 850826 844904 851069 892283 657085 905754 913771 713354 911733 913517 3780 1213 4993 101325 21.11 0.0 29 40 0 0 10 10 00000 29 17 39 18 34 28 36 16 57 17 28 57 29 12 23 13 37 106 37 42 124 43 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:22:00 60 904130 760107 836068 939499 822417 874936 939319 815431 872623 901768 805699 850905 844926 851065 892293 657100 905759 913790 713410 911789 913587 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 34 56 36 23 63 25 24 5 25 18 -7 19 40 61 42 30 11 31 32 11 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:23:00 60 904092 760037 836023 939485 822372 874916 939286 815384 872591 901757 805658 850891 844924 851055 892294 657137 905783 913830 713374 911726 913526 3780 1213 4993 101325 21.11 8.8 29 41 0 0 10 10 00000 29 37 27 40 37 23 39 23 5 24 45 16 47 12 -14 13 52 68 53 35 96 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:24:00 60 904076 760006 836006 939468 822332 874892 939277 815346 872575 901736 805610 850849 844901 851011 892262 657082 905702 913756 713365 911718 913521 3780 1213 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 29 17 6 18 29 27 30 38 28 40 43 95 44 32 35 33 10 -15 10 -7 -42 -7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:25:00 60 904110 759997 836014 939497 822336 874913 939319 815361 872599 901790 805657 850899 844947 851047 892301 657130 905761 913823 713423 911773 913587 3780 1212 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 29 36 64 39 24 20 26 27 55 28 2 4 2 16 44 16 14 -1 14 40 53 40 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:26:00 60 904113 759969 836012 939506 822311 874898 939291 815304 872563 901836 805667 850939 844948 851025 892304 657126 905735 913803 713395 911715 913538 3780 1212 4992 101325 21.11 0.0 29 41 0 0 10 10 00000 29 29 13 32 37 78 39 41 37 43 45 15 47 35 -9 37 39 86 40 46 85 47 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:27:00 60 904092 759911 835971 939501 822272 874886 939275 815276 872555 901777 805598 850882 844931 850977 892273 657106 905683 913765 713413 911719 913562 3780 1213 4993 101325 21.11 3.0 28 39 0 0 10 10 00000 29 39 59 42 39 24 41 18 -25 19 24 6 25 48 60 49 47 61 48 39 -6 40 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:28:00 60 904127 759901 835992 939503 822249 874885 939312 815271 872568 901792 805604 850902 844923 850959 892262 657138 905717 913809 713402 911701 913548 3780 1213 4993 101325 21.11 100.0 29 41 0 0 10 10 00000 29 38 31 41 28 10 30 47 79 49 11 -25 11 15 12 16 19 3 20 8 -1 8 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:29:00 60 904079 759830 835931 939443 822179 874830 939280 815218 872531 901751 805536 850850 844887 850903 892226 657075 905607 913719 713357 911618 913477 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 30 46 32 20 -3 21 32 27 33 46 57 47 30 -9 31 45 14 46 53 86 54 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:30:00 60 904132 759815 835956 939497 822171 874846 939323 815223 872541 901823 805581 850898 844947 850937 892259 657116 905637 913749 713398 911654 913523 3780 1212 4992 101325 21.11 88.7 28 38 0 0 10 10 00000 29 58 66 62 63 114 66 41 111 43 28 86 29 41 139 42 51 161 52 34 42 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:31:00 60 904089 759742 835896 939477 822125 874813 939293 815172 872509 901791 805522 850857 844920 850883 892222 657090 905592 913707 713352 911579 913464 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 36 55 39 32 48 34 32 15 33 44 46 46 41 39 43 18 35 18 34 1 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:32:00 60 904072 759700 835879 939443 822080 874785 939253 815113 872453 901754 805473 850828 844907 850857 892200 657096 905583 913715 713360 911577 913468 3780 1213 4993 101325 21.11 0.0 29 40 0 0 10 10 00000 29 27 4 29 17 -12 18 31 69 32 23 -25 24 20 38 21 33 2 34 25 40 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:33:00 60 904144 759726 835928 939511 822109 874833 939310 815147 872514 901880 805559 850931 844956 850886 892260 657148 905629 913776 713433 911648 913546 3780 1213 4993 101325 21.11 0.0 28 39 0 0 10 10 00000 29 33 48 36 35 51 36 20 -30 20 39 68 40 31 -38 32 49 67 51 46 100 47 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:34:00 60 904035 759605 835812 939442 822025 874754 939243 815060 872442 901732 805416 850781 844875 850779 892154 657049 905478 913636 713316 911492 913401 3780 1213 4993 101325 21.11 100.0 29 41 0 0 10 10 00000 29 28 42 31 27 49 28 37 36 38 16 44 16 39 94 41 28 14 29 13 -31 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:35:00 60 904067 759603 835834 939452 822014 874768 939277 815069 872465 901802 805472 850868 844905 850806 892194 657090 905526 913679 713344 911508 913423 3780 1213 4993 101325 21.11 0.0 29 40 0 0 10 10 00000 29 28 21 30 22 -16 24 26 32 27 9 -90 10 5 -38 5 16 83 17 41 89 42 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:36:00 60 904095 759605 835857 939502 822024 874790 939298 815070 872478 901846 805483 850891 844935 850815 892213 657111 905535 913709 713414 911584 913512 3780 1213 4993 101325 21.11 41.0 29 41 0 0 10 10 00000 29 21 8 22 38 82 40 22 24 23 41 79 43 33 58 34 38 -5 39 28 4 28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:37:00 60 904054 759547 835811 939459 821978 874758 939292 815043 872457 901820 805447 850868 844919 850791 892199 657093 905504 913684 713352 911509 913435 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 23 22 25 10 -27 10 28 57 29 19 -7 19 12 -13 13 12 0 12 -9 -15 -9 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:38:00 60 904042 759513 835789 939440 821938 874733 939277 815014 872447 901805 805420 850839 844900 850767 892175 657051 905445 913628 713299 911428 913362 3780 1213 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 29 23 30 25 27 24 28 20 -15 21 20 64 21 8 18 8 2 -14 2 27 33 28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:39:00 60 904059 759504 835803 939462 821940 874762 939264 814987 872429 901817 805418 850849 844907 850755 892175 657060 905449 913640 713359 911488 913427 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 23 5 24 20 -28 21 20 22 21 19 6 19 29 34 30 16 3 17 34 76 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:40:00 60 904033 759467 835763 939417 821871 874698 939253 814956 872417 901785 805382 850819 844873 850708 892140 657045 905415 913609 713314 911422 913368 3780 1213 4993 101325 21.11 95.1 29 41 0 0 10 10 00000 29 15 44 16 34 73 35 27 7 28 11 -1 11 20 -4 20 26 60 26 18 9 18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:41:00 60 904064 759460 835787 939425 821865 874705 939254 814942 872413 901821 805397 850855 844896 850714 892155 657074 905426 913644 713343 911449 913407 3780 1212 4992 101325 21.11 0.0 28 39 0 0 10 10 00000 29 32 13 35 15 1 16 19 18 20 25 -9 26 26 43 27 56 32 57 21 -12 21 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:42:00 60 904023 759402 835744 939405 821823 874676 939246 814919 872402 901795 805347 850809 844889 850696 892142 657052 905392 913604 713316 911415 913374 3780 1214 4994 101325 21.11 0.0 29 41 0 0 10 10 00000 29 23 14 25 28 34 29 20 13 21 39 92 41 17 26 17 7 56 7 -1 -10 -1 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:43:00 60 904005 759362 835712 939424 821823 874679 939233 814880 872382 901805 805335 850819 844853 850649 892106 657046 905385 913606 713289 911369 913337 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 24 42 26 19 49 20 35 29 37 30 -2 32 17 -9 17 -2 -62 -3 24 16 24 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:44:00 60 904116 759428 835812 939477 821842 874735 939304 814923 872433 901913 805422 850923 844946 850720 892189 657103 905454 913685 713388 911478 913451 3780 1213 4993 101325 21.11 0.0 28 38 0 0 10 10 00000 29 26 7 28 31 -22 33 24 55 25 14 -9 14 35 70 36 18 2 19 36 82 37 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:45:00 60 904042 759341 835729 939432 821785 874682 939252 814871 872383 901820 805335 850823 844864 850628 892104 657040 905354 913587 713318 911371 913354 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 24 40 26 20 37 21 9 6 9 6 53 6 15 -7 15 25 62 26 36 47 37 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:46:00 60 903995 759273 835677 939394 821733 874645 939240 814833 872368 901819 805292 850810 844872 850627 892107 657041 905329 913575 713279 911319 913311 3780 1213 4993 101325 21.11 100.0 29 40 0 0 10 10 00000 29 28 23 30 21 5 22 35 14 37 61 52 64 14 25 14 51 80 52 4 -45 5 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:47:00 60 904050 759302 835720 939433 821739 874671 939272 814840 872384 901887 805342 850866 844905 850640 892144 657072 905366 913621 713332 911375 913380 3780 1213 4993 101325 21.11 35.0 29 42 0 0 10 10 00000 29 17 21 18 32 34 34 26 51 28 16 35 16 31 -10 32 11 -17 11 24 -7 25 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:48:00 60 904033 759253 835700 939421 821705 874655 939229 814799 872355 901823 805275 850805 844891 850612 892121 657047 905326 913586 713336 911367 913375 3780 1213 4993 101325 21.11 1.4 29 41 0 0 10 10 00000 29 34 12 36 27 16 28 5 -40 5 14 3 15 21 38 22 11 1 11 27 65 28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:49:00 60 904049 759246 835701 939438 821703 874650 939251 814804 872369 901884 805307 850864 844908 850613 892135 657075 905340 913606 713315 911337 913347 3780 1212 4992 101325 21.11 100.0 28 40 0 0 10 10 00000 29 20 38 21 19 69 20 18 24 19 33 -6 34 25 18 26 47 113 49 7 7 7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:50:00 60 904024 759206 835676 939429 821671 874638 939246 814773 872358 901859 805272 850826 844901 850588 892127 657051 905311 913580 713288 911284 913313 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 18 5 20 27 12 29 34 23 35 18 62 19 28 3 29 -8 -44 -8 38 -4 39 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:51:00 60 904072 759210 835701 939435 821656 874633 939251 814763 872350 901899 805287 850854 844902 850584 892119 657041 905286 913569 713323 911313 913347 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 35 53 38 23 35 24 18 47 19 30 42 31 8 41 8 22 -17 22 33 70 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:52:00 60 904038 759169 835672 939425 821639 874630 939246 814746 872341 901902 805284 850862 844924 850588 892133 657062 905307 913592 713329 911320 913356 3780 1212 4992 101325 21.11 100.0 29 39 0 0 10 10 00000 29 12 -7 13 9 -21 10 16 16 17 8 -22 9 28 42 29 15 37 16 1 -8 1 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:53:00 60 904019 759121 835648 939419 821613 874621 939214 814699 872315 901921 805275 850867 844913 850550 892108 657052 905278 913575 713279 911247 913291 3780 1214 4994 101325 21.11 28.1 28 41 0 0 10 10 00000 29 31 18 34 24 11 25 24 -14 26 38 55 39 41 61 43 29 18 30 19 6 19 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:54:00 60 904040 759117 835660 939428 821598 874621 939233 814706 872322 901914 805263 850866 844920 850556 892133 657062 905276 913578 713298 911268 913317 3780 1213 4993 101325 21.11 100.0 29 41 0 0 10 10 00000 29 21 20 23 26 28 27 12 39 13 8 -24 9 2 -81 2 30 65 31 7 -11 7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:55:00 60 904061 759115 835670 939413 821573 874606 939245 814695 872331 901933 805270 850885 844904 850530 892104 657074 905292 913601 713353 911318 913378 3780 1213 4993 101325 21.11 0.0 29 38 0 0 10 10 00000 29 19 26 21 13 3 14 27 8 28 15 -5 15 15 55 16 1 -38 1 42 61 43 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:56:00 60 904003 759051 835609 939405 821545 874589 939234 814665 872312 901941 805264 850881 844910 850524 892113 657047 905234 913554 713301 911235 913306 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 15 20 16 24 32 25 26 32 27 19 50 20 19 -12 19 40 56 41 34 35 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 01:57:00 60 904005 759022 835594 939406 821524 874586 939224 814635 872300 901918 805228 850868 844891 850483 892076 657041 905206 913547 713315 911240 913313 3780 1214 4994 101325 21.11 0.0 29 40 0 0 10 10 00000 29 30 46 32 25 13 26 27 10 28 23 -37 23 34 77 35 38 -8 39 27 70 27 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
